id	subject	predicate	object	relation	knowledge_source
urn:uuid:b9faccd2-9f3c-45a9-8a5b-ebf028690495	UPHENO:0080218	biolink:related_to	OBA:VT0000341	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:6393f65f-a940-4a96-ab3b-82fdd0bd0683	UPHENO:0080227	biolink:related_to	OBA:VT0006279	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:ae4e72bc-da58-4304-9410-61053b333d8c	UPHENO:0080243	biolink:related_to	OBA:0003867	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:6e400c73-86aa-415e-8402-9f1f9f54ebc1	UPHENO:0080244	biolink:related_to	OBA:0002127	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:7be9fee3-8511-46cb-b7c0-c3fe047e5583	UPHENO:0080245	biolink:related_to	OBA:0002046	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a6135c85-e18f-4e85-979b-9bb6ad12f749	UPHENO:0080246	biolink:related_to	OBA:0002782	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:225632f2-a56d-48b5-8d5d-ed34f8b91630	UPHENO:0080247	biolink:related_to	OBA:0003183	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:7d009b95-99e0-4c0a-a202-a264eb16847c	UPHENO:0080248	biolink:related_to	OBA:0002365	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:4fc6a10a-510a-43ec-8417-847770993105	UPHENO:0080249	biolink:related_to	OBA:0003224	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:6bb0d454-5313-4434-a492-b1d311fdc6e3	UPHENO:0080253	biolink:related_to	OBA:2060008	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:625ff5f5-15ca-41b2-86b7-8607cdf40c36	UPHENO:0080254	biolink:related_to	OBA:1000840	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:6b7f4074-3048-4763-94f9-cddee6ed9138	UPHENO:0080262	biolink:related_to	OBA:1000748	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:d410513c-b70d-40d1-bc87-4c2135292a2e	UPHENO:0080263	biolink:related_to	OBA:1000724	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:04a768b9-8d78-4e75-bba5-c9e348c32205	UPHENO:0080264	biolink:related_to	OBA:2060007	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:85d9a42c-0e38-4c5e-9761-d6a9fa7bf0ca	UPHENO:0080268	biolink:related_to	OBA:2060009	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:9aeb6b81-c4c4-438f-8042-46637366628a	UPHENO:0080271	biolink:related_to	OBA:2060020	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:72a3c872-69ed-44f6-ae31-0b341e13e1cc	UPHENO:0080273	biolink:related_to	OBA:2060005	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:04a8d352-c110-4ca8-a639-5a87a8665eca	UPHENO:0080274	biolink:related_to	OBA:2060019	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:24efd46a-3ab9-4ee5-9bb6-ae576fff2892	UPHENO:0080275	biolink:related_to	OBA:2060002	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:154d6a67-f5ba-4f8f-9860-2152d2aab96b	UPHENO:0080279	biolink:related_to	OBA:2060001	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a6649046-0df9-49e4-8944-65ba7d4d0c3a	UPHENO:0080281	biolink:related_to	OBA:1000278	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:9aee4c41-5b93-4a41-b514-3486feb707da	UPHENO:0080282	biolink:related_to	OBA:0003545	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:ddb71d2d-5cd2-49dc-8d76-927f91709ab0	UPHENO:0080291	biolink:related_to	OBA:VT0010005	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:1229310a-70ba-4ac3-a560-75747e0d1fa7	UPHENO:0080307	biolink:related_to	OBA:0005495	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:0aa8196f-478d-4a54-a4b4-7a6f94275f77	UPHENO:0080310	biolink:related_to	OBA:0004789	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:47a361bc-bda4-4a7e-9db1-fb22fda6a3a0	UPHENO:0080311	biolink:related_to	OBA:0000117	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:cf52b2e2-a55e-47e2-8529-97285d469d83	UPHENO:0080317	biolink:related_to	OBA:2045217	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:ea1678d6-67bb-4c77-b88f-3663b5767347	UPHENO:0080325	biolink:related_to	OBA:2045412	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:c025bbdf-7ca0-4d0d-8286-1a749e90538d	UPHENO:0080344	biolink:related_to	OBA:VT0010421	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:45f22050-9039-4910-aab9-2b9cd3d3fa35	UPHENO:0080345	biolink:related_to	OBA:VT0010131	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:fd575288-b98b-468d-9fce-25262bafbee9	UPHENO:0080346	biolink:related_to	OBA:VT0010482	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:6e8079fc-42d5-460b-beb6-ef3f82b44d45	UPHENO:0080347	biolink:related_to	OBA:0004598	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:ede2c0bb-0793-4b55-862b-daf0d75ea70b	UPHENO:0080348	biolink:related_to	OBA:VT0010482	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:75609f04-c596-46f9-a7fc-c0e721be9c16	UPHENO:0080349	biolink:related_to	OBA:VT0010144	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b70a0a51-2942-4417-9df0-0cf58f585eb0	UPHENO:0080353	biolink:related_to	OBA:0003869	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:9875d312-266e-485a-96cc-07ab9a1c1778	UPHENO:0080354	biolink:related_to	OBA:0004448	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:40ef93a2-24a5-4832-9634-04919bf3c44f	UPHENO:0080355	biolink:related_to	OBA:0006007	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:4dfb733e-ecad-4a39-a07b-7f41ab7e2ccf	UPHENO:0080356	biolink:related_to	OBA:0002073	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:363b3307-6172-408c-b3b2-a86af2e643e4	UPHENO:0080357	biolink:related_to	OBA:0004388	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:62331dbf-79f8-4a60-97a7-06d8289ca1f3	UPHENO:0080358	biolink:related_to	OBA:0003758	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:997b1b57-db96-4cc2-a1f7-cf39a2a7d5bc	UPHENO:0080359	biolink:related_to	OBA:0003407	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:5b3970c2-23e1-4b18-87fa-2d722066af26	UPHENO:0080360	biolink:related_to	OBA:0002370	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:8c90c292-c5e2-490c-a13a-89cef6831ab1	UPHENO:0080369	biolink:related_to	OBA:2045412	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:67853ef9-a33f-410a-9be4-a98993ebeab8	UPHENO:0080370	biolink:related_to	OBA:VT0000384	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:24d7e5e2-1bf1-49d5-8502-d8a093da534f	UPHENO:0080371	biolink:related_to	OBA:0004835	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:fd809cec-bf7d-4574-99e4-9425d6a4ed34	UPHENO:0080373	biolink:related_to	OBA:0004988	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:4d840f0c-9c90-48ca-b2c3-0b3477405f1b	UPHENO:0080374	biolink:related_to	OBA:VT0000013	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:f8407c79-cf62-4bb2-90ad-0e3118fa5fbf	UPHENO:0080375	biolink:related_to	OBA:0002806	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:6426151b-ee81-438d-8c03-d1fdf0991ffd	UPHENO:0080378	biolink:related_to	OBA:0003747	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:37d19310-fbe9-4213-97a7-2f655c7cbe40	UPHENO:0080379	biolink:related_to	OBA:0004158	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:bc63b460-7c38-4f63-8699-33cdd0a71bf9	UPHENO:0080380	biolink:related_to	OBA:0003461	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:71326c0b-bb98-4039-8d22-6b54709ddfc3	UPHENO:0080381	biolink:related_to	OBA:0002351	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:d2ef0568-26b6-41d2-a557-5d76acb2bb50	UPHENO:0080387	biolink:related_to	OBA:0003544	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a4c227ab-0065-4b4f-b7a7-f2ea5f4734a4	UPHENO:0080388	biolink:related_to	OBA:0003795	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:1f5a5c96-99cb-46cd-9277-19a3f492cb80	UPHENO:0080389	biolink:related_to	OBA:0005563	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:3149d527-8a0b-44f6-bf03-364f41806fca	UPHENO:0080391	biolink:related_to	OBA:0005563	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:1f77b5ff-63d3-4654-a279-ab72c3c75bb3	UPHENO:0080392	biolink:related_to	OBA:0005563	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:e4e98e97-1d69-49f3-866a-583990881840	UPHENO:0080393	biolink:related_to	OBA:0002217	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:1309a8a0-2883-460f-81e8-c482ae62a1d1	UPHENO:0080396	biolink:related_to	OBA:0003479	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b86873ac-965b-41ca-934c-835159f5ccaa	UPHENO:0080398	biolink:related_to	OBA:1001087	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:78599827-d257-4d13-b38c-2559e01a91ea	UPHENO:0080402	biolink:related_to	OBA:0004174	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a5300498-8ac7-4e96-8083-810fdc46b8a3	UPHENO:0080404	biolink:related_to	OBA:0005563	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:998000b7-1184-40f6-baf0-791a295cb83f	UPHENO:0080409	biolink:related_to	OBA:0002215	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:799e7c41-5394-4082-8312-12981dbbcc51	UPHENO:0080411	biolink:related_to	OBA:0003545	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:ac0744ca-d996-4eef-bf44-863f7589a508	UPHENO:0080416	biolink:related_to	OBA:0005696	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:133d36b0-f285-46a0-92b0-150e3c2ac04e	UPHENO:0080416	biolink:related_to	OBA:VT0001286	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:05d0d7a6-321d-4133-ae87-4e9d1b40c4cf	UPHENO:0080419	biolink:related_to	OBA:0002215	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:35f6c6b6-781a-4861-94a6-6182be9f819e	UPHENO:0080429	biolink:related_to	OBA:0003159	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:3e547457-3d4f-448a-91ee-7fb38554e048	UPHENO:0080430	biolink:related_to	OBA:0002728	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:8c48dd52-5ae7-4e4d-b189-adac511134df	UPHENO:0080437	biolink:related_to	OBA:0003791	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:3593c0c9-98c8-4976-8941-14245ccf204e	UPHENO:0080452	biolink:related_to	OBA:0002227	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:48b5b1c6-a425-49a0-993c-ea0ddb1cbdd9	UPHENO:0080455	biolink:related_to	OBA:0002185	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:99a6f4c9-b316-4ea4-ae0b-061361bbdaf4	UPHENO:0080457	biolink:related_to	OBA:2060045	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:e8dd5f3e-5005-4bc8-aa66-d68dd61eabcc	UPHENO:0080460	biolink:related_to	OBA:0003365	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:2ab52367-853b-47fa-821e-f95427508e31	UPHENO:0080476	biolink:related_to	OBA:VT0003073	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:18dd8400-2141-4bd5-adec-3a04f1772378	UPHENO:0080484	biolink:related_to	OBA:0004028	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:31942d89-f52d-445d-8553-c0b9ae8a3e60	UPHENO:0080490	biolink:related_to	OBA:0002840	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:4265a906-1a3c-4c79-a975-4b168426ca33	UPHENO:0080496	biolink:related_to	OBA:0002479	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:00a18ff1-04b0-43a9-a8ec-28c46aebb485	UPHENO:0080499	biolink:related_to	OBA:2060043	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:7582c4df-87f5-4e7b-ade7-1734f3c51fc2	UPHENO:0080503	biolink:related_to	OBA:0003362	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:3f8f4855-cae7-4e98-8742-efa72755f050	UPHENO:0080505	biolink:related_to	OBA:0003959	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:213b6832-fff2-4517-8f15-4897d90c52f2	UPHENO:0080506	biolink:related_to	OBA:0002836	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:1131e749-b1d0-443d-a600-a95a3f053e8d	UPHENO:0080509	biolink:related_to	OBA:0004530	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:9caf18ec-a83f-4989-9f70-7a05750b54b9	UPHENO:0080512	biolink:related_to	OBA:0003791	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:7e81af4c-e6cb-4a5b-9f33-a5c3e964d9bf	UPHENO:0080520	biolink:related_to	OBA:0002486	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:52652762-01dd-468e-be54-8f6bb1b7af5d	UPHENO:0080521	biolink:related_to	OBA:0002866	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:9760527e-bb73-440d-98a7-cad8a1ba866d	UPHENO:0080522	biolink:related_to	OBA:0002483	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b7a39cae-62b2-4697-b41f-162dee0c805d	UPHENO:0080525	biolink:related_to	OBA:0002586	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:14d259d4-6b75-4a9a-b65c-99ab02dcd301	UPHENO:0080527	biolink:related_to	OBA:0003791	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:971b5433-c09e-4b07-ad0f-4f75faa64ab6	UPHENO:0080530	biolink:related_to	OBA:0003791	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:c2aef182-cd29-4206-b57e-452546ff3852	UPHENO:0080535	biolink:related_to	OBA:0004445	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a6419f6c-7c62-4881-880d-d4b331d5ba60	UPHENO:0080556	biolink:related_to	OBA:1000079	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:8fe758a8-b028-4f38-a2b4-2ec60942dc4f	UPHENO:0080557	biolink:related_to	OBA:1000082	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:dea99fab-59bf-4dd0-b5b5-359d6f5625eb	UPHENO:0080558	biolink:related_to	OBA:0003852	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:e1927594-092e-4baa-a550-e82744b723f6	UPHENO:0080559	biolink:related_to	OBA:VT0001542	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:9540c8dd-6932-4a69-b13d-b76e1019b321	UPHENO:0080560	biolink:related_to	OBA:1000081	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:9ec28c17-2db3-4a66-b641-8b1027d04031	UPHENO:0080561	biolink:related_to	OBA:0002563	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b45cbc59-662e-4df7-ab57-b6c038fe4b4b	UPHENO:0080562	biolink:related_to	OBA:0002338	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:14555b95-77f6-4ade-9742-8c8c93dedc65	UPHENO:0080563	biolink:related_to	OBA:0002437	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:7250dab2-f162-4082-98e6-e67f898611ee	UPHENO:0080564	biolink:related_to	OBA:0002890	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:f494f61e-4f85-4431-83bd-151eca1865be	UPHENO:0080565	biolink:related_to	OBA:0002440	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:55730943-50f4-44c7-9866-3d0906d35861	UPHENO:0080566	biolink:related_to	OBA:0002448	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:019d8f94-c850-42b9-856a-d0424f89e4cd	UPHENO:0080567	biolink:related_to	OBA:0003309	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:359a4265-1d38-4909-9b9b-60bd430ecda9	UPHENO:0080568	biolink:related_to	OBA:0002421	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:1ce147b6-0a48-444e-9517-860783dff7df	UPHENO:0080569	biolink:related_to	OBA:0002101	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:cf8c5605-5009-4de9-8655-3e3a46b44c04	UPHENO:0080570	biolink:related_to	OBA:0002450	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:cfd8a629-afc2-4077-b3e7-322a2976e09a	UPHENO:0080571	biolink:related_to	OBA:0002574	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:72a7a64c-aba4-4afb-80db-c807d9e1edc7	UPHENO:0080572	biolink:related_to	OBA:0002228	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:c0545df4-bf7b-4c5b-9a8d-5c0cc3eda8d1	UPHENO:0080573	biolink:related_to	OBA:0002427	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a2230e17-1bb8-4fe3-beb9-8d0b9c9f5db8	UPHENO:0080574	biolink:related_to	OBA:0002788	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:851e85d6-94fc-4638-9a07-1421fb8e4ac4	UPHENO:0080575	biolink:related_to	OBA:0002770	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:c184f1d0-3db0-48ba-b3c1-12f130ea4d76	UPHENO:0080576	biolink:related_to	OBA:0002433	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:508a23b9-2107-4892-b11c-37a4967c8547	UPHENO:0080577	biolink:related_to	OBA:0002533	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:782d81a8-16cf-4a23-be83-3433e98189ca	UPHENO:0080583	biolink:related_to	OBA:1000794	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:4e58ac7a-aba3-4904-8ce8-df682b420c1b	UPHENO:0080588	biolink:related_to	OBA:VT0003506	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:c08056a6-ef83-4989-b239-7948e367d6a9	UPHENO:0080589	biolink:related_to	OBA:VT0003009	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:85b614e3-a966-4e8d-a190-c189e51af0f4	UPHENO:0080590	biolink:related_to	OBA:VT0010032	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:3ca50813-c331-47b6-b990-90d3ef37c335	UPHENO:0080605	biolink:related_to	OBA:VT0005410	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:ad8c5146-39a3-419a-815d-1006f8d8bb63	UPHENO:0080611	biolink:related_to	OBA:VT0003861	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:54a8281b-1829-4823-a360-630eeaf849bc	UPHENO:0080611	biolink:related_to	OBA:VT0005380	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:00152a60-5b27-4aae-8116-770e3825cc67	UPHENO:0080617	biolink:related_to	OBA:1000781	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b28f32e5-8f66-4e91-b05a-de98d040f447	UPHENO:0080624	biolink:related_to	OBA:VT0001930	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:6f1b1deb-c0c1-454a-b9fc-14e450a2a15a	UPHENO:0080625	biolink:related_to	OBA:1000142	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:66efd281-216c-4373-b543-f329c64253e9	UPHENO:0080626	biolink:related_to	OBA:0000057	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:bd1f62e7-941c-4c74-832b-a037d0d8e62d	UPHENO:0080642	biolink:related_to	OBA:2045211	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:689b3e28-85ed-4ad0-87ba-77c50e01b3a2	UPHENO:0080642	biolink:related_to	OBA:2050078	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:9b60acdd-f07d-4b44-b645-04746bf630cb	UPHENO:0080643	biolink:related_to	OBA:2045211	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:8ade769d-fd71-4c96-84fa-8f20370a3845	UPHENO:0080643	biolink:related_to	OBA:2050078	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:7f2b09b6-6c0f-4e20-a625-b02541a24b1c	UPHENO:0080733	biolink:related_to	OBA:VT0003565	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:5e0947f4-62dd-42df-9440-738c7e74ea75	UPHENO:0080772	biolink:related_to	OBA:VT0004364	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:02499620-597d-4c3a-a553-f6c61d7ee961	UPHENO:0080774	biolink:related_to	OBA:2050110	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a4376e72-d826-4e4a-8fe8-7d44c5a2de4b	UPHENO:0080775	biolink:related_to	OBA:2060016	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b3ffa99d-9c6a-4ef8-b513-520bdc0d815f	UPHENO:0080777	biolink:related_to	OBA:VT0010542	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:2888bf23-2442-4c1b-b58f-6a3dbac8d0e6	UPHENO:0080778	biolink:related_to	OBA:0002813	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:0e719816-4e7d-4e18-9e70-c13f2ca011d1	UPHENO:0080779	biolink:related_to	OBA:0004605	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:456395f9-f9c1-4063-bcdb-eb29bfaa2a3d	UPHENO:0080780	biolink:related_to	OBA:2050110	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:90b5e4e2-b2df-4ba5-8826-21b95d7bbea5	UPHENO:0080781	biolink:related_to	OBA:VT0001387	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:901f70a9-8566-4271-a25c-6c44cedcdb2e	UPHENO:0080782	biolink:related_to	OBA:2050110	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b423c06a-92e9-4045-b572-4ab65921be2f	UPHENO:0080784	biolink:related_to	OBA:0005298	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:96d00490-f058-441d-a056-313607d27085	UPHENO:0080785	biolink:related_to	OBA:0005039	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:d4670bc2-20b5-4687-9526-8120f08a4f83	UPHENO:0080787	biolink:related_to	OBA:0005288	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:0f691e92-ef94-40d9-8bc2-d656b29b8dc1	UPHENO:0080789	biolink:related_to	OBA:2060012	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a51258f1-ed8c-4270-a9f6-20f8c362c067	UPHENO:0080791	biolink:related_to	OBA:0004412	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a92f902c-1c90-47f8-aab0-8a9ddd15bc29	UPHENO:0080792	biolink:related_to	OBA:0004693	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:7e3cb88e-e54d-42be-861f-80f5cff29e13	UPHENO:0080794	biolink:related_to	OBA:0004792	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:3392a126-fe03-439d-8ae3-d55070e474d9	UPHENO:0080795	biolink:related_to	OBA:VT0004127	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:aa5993cc-aba3-4268-87b2-8ec94bda1faa	UPHENO:0080796	biolink:related_to	OBA:VT0000761	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:85237edc-9e2e-47de-9a19-f477b7f989cc	UPHENO:0080797	biolink:related_to	OBA:VT0001200	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:4982bf3e-5255-4b85-97c6-f6ff307c009f	UPHENO:0080806	biolink:related_to	OBA:VT0003092	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:43615e5f-38ed-47e0-aead-172dfe203f10	UPHENO:0080807	biolink:related_to	OBA:0002150	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:0a378fae-ebf7-4de1-9576-c42b02ee4f7d	UPHENO:0080808	biolink:related_to	OBA:VT0007003	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:3938e6cd-d102-49d1-b31d-f957c7ee0c54	UPHENO:0080809	biolink:related_to	OBA:VT0010395	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:ab37a8bd-12b5-4c10-8d35-c7d526f49186	UPHENO:0080810	biolink:related_to	OBA:2060015	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:6428acd9-94d1-424c-bdcc-603b1dd9be65	UPHENO:0080811	biolink:related_to	OBA:2060014	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:baf2f2f9-a812-4ab6-bd8e-643bd874cb4a	UPHENO:0080812	biolink:related_to	OBA:VT0003102	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:5e44e695-5343-4098-be9b-076bba45b2b0	UPHENO:0080813	biolink:related_to	OBA:VT0001238	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:6b64a38e-1896-4d94-b2ea-dd331ecf39fd	UPHENO:0080814	biolink:related_to	OBA:0005091	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a9cad020-70fb-4a88-a395-5f369f5eab57	UPHENO:0080816	biolink:related_to	OBA:VT0000544	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:4aaa0b50-0fac-4594-be26-38adc6bd07db	UPHENO:0080818	biolink:related_to	OBA:VT0001245	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:6cd082dc-4211-464b-a37f-d0c5f32edc47	UPHENO:0080819	biolink:related_to	OBA:0003904	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:fe18bf17-a783-472b-9827-74edf152bc8b	UPHENO:0080820	biolink:related_to	OBA:0004704	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:8a18058b-443c-4b85-8987-497e6b57cd0f	UPHENO:0080822	biolink:related_to	OBA:0004341	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:4fcf21a4-62e7-4f3f-a030-3a944f7f8f00	UPHENO:0080824	biolink:related_to	OBA:0004831	UPHENO:phenotypeToTrait	upheno-oba.json
